_id,Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num,AUS_Population,AUS_State
99729,Aug-19,O,Darwin,Denpasar,Virgin Australia,DRW-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,13,2288,2019,8,135982,Northern Territory (NT)
99730,Aug-19,O,Darwin,Shenzhen,Donghai Airlines,DRW-SZX,China,NE Asia,China,NE Asia,0,10,1080,2019,8,135982,Northern Territory (NT)
99731,Aug-19,O,Darwin,Singapore,Jetstar Asia,DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,0,23,4140,2019,8,135982,Northern Territory (NT)
99732,Aug-19,O,Darwin,Singapore,Silk Air,DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,0,31,5022,2019,8,135982,Northern Territory (NT)
99733,Aug-19,O,Gold Coast,Auckland,Air New Zealand,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,27,5618,2019,8,742600,Queensland (QLD)
99734,Aug-19,O,Gold Coast,Auckland,Jetstar,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,23,4260,2019,8,742600,Queensland (QLD)
99735,Aug-19,O,Gold Coast,Auckland,Virgin Australia,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5456,2019,8,742600,Queensland (QLD)
99736,Aug-19,O,Gold Coast,Christchurch,Air New Zealand,OOL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2454,2019,8,742600,Queensland (QLD)
99737,Aug-19,O,Gold Coast,Christchurch,Jetstar,OOL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,14,2604,2019,8,742600,Queensland (QLD)
99738,Aug-19,O,Gold Coast,Kuala Lumpur,AirAsia X,OOL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,18,6786,2019,8,742600,Queensland (QLD)
99739,Aug-19,O,Gold Coast,Queenstown,Jetstar,OOL-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3294,2019,8,742600,Queensland (QLD)
99740,Aug-19,O,Gold Coast,Singapore,Scoot Tigerair,OOL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,18,6190,2019,8,742600,Queensland (QLD)
99741,Aug-19,O,Gold Coast,Tokyo,Jetstar,OOL-TYO,Japan,NE Asia,Japan,NE Asia,0,26,8710,2019,8,742600,Queensland (QLD)
99742,Aug-19,O,Gold Coast,Wellington,Jetstar,OOL-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2382,2019,8,742600,Queensland (QLD)
99743,Aug-19,O,Melbourne,Abu Dhabi,Etihad Airways,MEL-AUH,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,20677,2019,8,5315600,Victoria (VIC)
99744,Aug-19,O,Melbourne,Auckland,Air New Zealand,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,77,22862,2019,8,5315600,Victoria (VIC)
99745,Aug-19,O,Melbourne,Auckland,Jetstar,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,29,5376,2019,8,5315600,Victoria (VIC)
99746,Aug-19,O,Melbourne,Auckland,Qantas Airways,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,114,22481,2019,8,5315600,Victoria (VIC)
99747,Aug-19,O,Melbourne,Auckland,Virgin Australia,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,57,10032,2019,8,5315600,Victoria (VIC)
99748,Aug-19,O,Melbourne,Bandar Seri Begawan,Royal Brunei Airlines,MEL-BWN,Brunei,SE Asia,Brunei,SE Asia,0,31,7666,2019,8,5315600,Victoria (VIC)
99749,Aug-19,O,Melbourne,Bangkok,Jetstar,MEL-BKK,Thailand,SE Asia,Thailand,SE Asia,0,13,4355,2019,8,5315600,Victoria (VIC)
99750,Aug-19,O,Melbourne,Bangkok,Thai Airways International,MEL-BKK,Thailand,SE Asia,Thailand,SE Asia,0,49,15729,2019,8,5315600,Victoria (VIC)
99751,Aug-19,O,Melbourne,Beijing,Air China,MEL-BJS,China,NE Asia,China,NE Asia,0,18,5238,2019,8,5315600,Victoria (VIC)
99752,Aug-19,O,Melbourne,Changsha,Hainan Airlines,MEL-HAK-CSX,China,NE Asia,China,NE Asia,1,9,2705,2019,8,5315600,Victoria (VIC)
99753,Aug-19,O,Melbourne,Chengdu,Sichuan Airlines,MEL-CTU,China,NE Asia,China,NE Asia,0,13,3388,2019,8,5315600,Victoria (VIC)
99754,Aug-19,O,Melbourne,Chongqing,Tianjin Airlines,MEL-CKG,China,NE Asia,China,NE Asia,0,8,2016,2019,8,5315600,Victoria (VIC)
99755,Aug-19,O,Melbourne,Christchurch,Air New Zealand,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,27,4875,2019,8,5315600,Victoria (VIC)
99756,Aug-19,O,Melbourne,Christchurch,Jetstar,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3348,2019,8,5315600,Victoria (VIC)
99757,Aug-19,O,Melbourne,Christchurch,Qantas Airways,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,17,2958,2019,8,5315600,Victoria (VIC)
99758,Aug-19,O,Melbourne,Christchurch,Virgin Australia,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,23,4048,2019,8,5315600,Victoria (VIC)
99759,Aug-19,O,Melbourne,Colombo,SriLankan Airlines,MEL-CMB,Sri Lanka,S Asia,Sri Lanka,S Asia,0,31,9176,2019,8,5315600,Victoria (VIC)
99760,Aug-19,O,Melbourne,Denpasar,Garuda Indonesia,MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,34,8598,2019,8,5315600,Victoria (VIC)
99761,Aug-19,O,Melbourne,Denpasar,Jetstar,MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,61,20435,2019,8,5315600,Victoria (VIC)
99762,Aug-19,O,Melbourne,Denpasar,Malindo Air,MEL-DPS-KUL,Indonesia,SE Asia,Malaysia,SE Asia,0,31,5166,2019,8,5315600,Victoria (VIC)
99763,Aug-19,O,Melbourne,Denpasar,Qantas Airways,MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,31,4511,2019,8,5315600,Victoria (VIC)
99764,Aug-19,O,Melbourne,Doha,Qatar Airways,MEL-DOH,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,8,5315600,Victoria (VIC)
99765,Aug-19,O,Melbourne,Dubai,Emirates,MEL-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,30370,2019,8,5315600,Victoria (VIC)
99766,Aug-19,O,Melbourne,Dubai,Emirates,MEL-SIN-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,11016,2019,8,5315600,Victoria (VIC)
99767,Aug-19,O,Melbourne,Guangzhou,China Southern Airlines,MEL-CAN,China,NE Asia,China,NE Asia,0,47,13254,2019,8,5315600,Victoria (VIC)
99768,Aug-19,O,Melbourne,Guiyang,Sichuan Airlines,MEL-KWE,China,NE Asia,China,NE Asia,0,4,1038,2019,8,5315600,Victoria (VIC)
99769,Aug-19,O,Melbourne,Haikou,Hainan Airlines,MEL-HAK-CSX,China,NE Asia,China,NE Asia,0,9,2705,2019,8,5315600,Victoria (VIC)
99770,Aug-19,O,Melbourne,Hangzhou,Xiamen Airlines,MEL-HGH-XMN,China,NE Asia,China,NE Asia,0,9,2115,2019,8,5315600,Victoria (VIC)
99771,Aug-19,O,Melbourne,Ho Chi Minh City,Jetstar,MEL-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,14,4690,2019,8,5315600,Victoria (VIC)
99772,Aug-19,O,Melbourne,Ho Chi Minh City,Vietnam Airlines,MEL-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,28,8540,2019,8,5315600,Victoria (VIC)
99773,Aug-19,O,Melbourne,Hong Kong,Cathay Pacific Airways,MEL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,93,27900,2019,8,5315600,Victoria (VIC)
99774,Aug-19,O,Melbourne,Hong Kong,Qantas Airways,MEL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,30,8907,2019,8,5315600,Victoria (VIC)
99775,Aug-19,O,Melbourne,Hong Kong,Virgin Australia,MEL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,29,7975,2019,8,5315600,Victoria (VIC)
99776,Aug-19,O,Melbourne,Honolulu,Jetstar,MEL-HNL,USA,N America,USA,N America,0,13,4355,2019,8,5315600,Victoria (VIC)
99777,Aug-19,O,Melbourne,Jakarta,Garuda Indonesia,MEL-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,20,4962,2019,8,5315600,Victoria (VIC)
99778,Aug-19,O,Melbourne,Kuala Lumpur,AirAsia X,AVV-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,62,23374,2019,8,5315600,Victoria (VIC)
99779,Aug-19,O,Melbourne,Kuala Lumpur,Malaysia Airlines,MEL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,74,21460,2019,8,5315600,Victoria (VIC)
99780,Aug-19,O,Melbourne,Kuala Lumpur,Malindo Air,MEL-DPS-KUL,Malaysia,SE Asia,Malaysia,SE Asia,1,31,5166,2019,8,5315600,Victoria (VIC)
99781,Aug-19,O,Melbourne,London,Qantas Airways,MEL-PER-LON,UK,Europe,UK,Europe,1,31,7236,2019,8,5315600,Victoria (VIC)
99782,Aug-19,O,Melbourne,Los Angeles,Qantas Airways,MEL-LAX,USA,N America,USA,N America,0,38,16160,2019,8,5315600,Victoria (VIC)
99783,Aug-19,O,Melbourne,Los Angeles,United Airlines,MEL-LAX,USA,N America,USA,N America,0,30,7560,2019,8,5315600,Victoria (VIC)
99784,Aug-19,O,Melbourne,Los Angeles,Virgin Australia,MEL-LAX,USA,N America,USA,N America,0,22,7458,2019,8,5315600,Victoria (VIC)
99785,Aug-19,O,Melbourne,Manila,Cebu Pacific Air,MEL-MNL,Philippines,SE Asia,Philippines,SE Asia,0,14,6104,2019,8,5315600,Victoria (VIC)
99786,Aug-19,O,Melbourne,Manila,Philippine Airlines,MEL-MNL,Philippines,SE Asia,Philippines,SE Asia,0,22,6644,2019,8,5315600,Victoria (VIC)
99787,Aug-19,O,Melbourne,Nadi,Fiji Airways,MEL-NAN,Fiji,Islands,Fiji,Islands,0,29,6440,2019,8,5315600,Victoria (VIC)
99788,Aug-19,O,Melbourne,Nadi,Virgin Australia,MEL-NAN,Fiji,Islands,Fiji,Islands,0,18,3663,2019,8,5315600,Victoria (VIC)
99789,Aug-19,O,Melbourne,New Delhi,Air India,MEL-DEL,India,S Asia,India,S Asia,0,14,3584,2019,8,5315600,Victoria (VIC)
99790,Aug-19,O,Melbourne,Noumea,Air Caledonie,MEL-NOU,New Caledonia,Islands,New Caledonia,Islands,0,11,1630,2019,8,5315600,Victoria (VIC)
99791,Aug-19,O,Melbourne,Phuket,Jetstar,MEL-HKT,Thailand,SE Asia,Thailand,SE Asia,0,13,4355,2019,8,5315600,Victoria (VIC)
99792,Aug-19,O,Melbourne,Port Vila,Air Vanuatu,MEL-VLI,Vanuatu,Islands,Vanuatu,Islands,0,14,2380,2019,8,5315600,Victoria (VIC)
99793,Aug-19,O,Melbourne,Qingdao,Beijing Capital Airlines,MEL-TAO,China,NE Asia,China,NE Asia,0,13,2886,2019,8,5315600,Victoria (VIC)
99794,Aug-19,O,Melbourne,Queenstown,Air New Zealand,MEL-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,30,4910,2019,8,5315600,Victoria (VIC)
99795,Aug-19,O,Melbourne,Queenstown,Jetstar,MEL-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,22,4092,2019,8,5315600,Victoria (VIC)
99796,Aug-19,O,Melbourne,Queenstown,Qantas Airways,MEL-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,12,1962,2019,8,5315600,Victoria (VIC)
99797,Aug-19,O,Melbourne,Queenstown,Virgin Australia,MEL-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3168,2019,8,5315600,Victoria (VIC)
99798,Aug-19,O,Melbourne,San Francisco,Qantas Airways,MEL-SFO,USA,N America,USA,N America,0,18,4246,2019,8,5315600,Victoria (VIC)
99799,Aug-19,O,Melbourne,Santiago,LATAM Airlines,MEL-SCL,Chile,S America,Chile,S America,0,17,4701,2019,8,5315600,Victoria (VIC)
99800,Aug-19,O,Melbourne,Shanghai,China Eastern Airlines,MEL-SHA,China,NE Asia,China,NE Asia,0,45,12157,2019,8,5315600,Victoria (VIC)
99801,Aug-19,O,Melbourne,Shenzhen,China Southern Airlines,MEL-SZX,China,NE Asia,China,NE Asia,0,12,3384,2019,8,5315600,Victoria (VIC)
99802,Aug-19,O,Melbourne,Singapore,Emirates,MEL-SIN-DXB,Singapore,SE Asia,United Arab Emirates,Middle East,0,31,11016,2019,8,5315600,Victoria (VIC)
99803,Aug-19,O,Melbourne,Singapore,Jetstar,MEL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,5,1675,2019,8,5315600,Victoria (VIC)
99804,Aug-19,O,Melbourne,Singapore,Qantas Airways,MEL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,62,22994,2019,8,5315600,Victoria (VIC)
99805,Aug-19,O,Melbourne,Singapore,Scoot Tigerair,MEL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,31,11065,2019,8,5315600,Victoria (VIC)
99806,Aug-19,O,Melbourne,Singapore,Singapore Airlines,MEL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,124,32510,2019,8,5315600,Victoria (VIC)
99807,Aug-19,O,Melbourne,Singapore,Singapore Airlines,WLG-MEL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,18,4788,2019,8,5315600,Victoria (VIC)
99808,Aug-19,O,Melbourne,Taipei,China Airlines,MEL-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,13,3978,2019,8,5315600,Victoria (VIC)
99809,Aug-19,O,Melbourne,Tokyo,Japan Airlines,MEL-TYO,Japan,NE Asia,Japan,NE Asia,0,31,5766,2019,8,5315600,Victoria (VIC)
99810,Aug-19,O,Melbourne,Tokyo,Qantas Airways,MEL-TYO,Japan,NE Asia,Japan,NE Asia,0,31,9158,2019,8,5315600,Victoria (VIC)
99811,Aug-19,O,Melbourne,Vancouver,Air Canada,MEL-YVR,Canada,N America,Canada,N America,0,17,4977,2019,8,5315600,Victoria (VIC)
99812,Aug-19,O,Melbourne,Wellington,Air New Zealand,MEL-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,22,3603,2019,8,5315600,Victoria (VIC)
99813,Aug-19,O,Melbourne,Wellington,Qantas Airways,MEL-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5394,2019,8,5315600,Victoria (VIC)
99814,Aug-19,O,Melbourne,Wellington,Singapore Airlines,SIN-MEL-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,19,5054,2019,8,5315600,Victoria (VIC)
99815,Aug-19,O,Melbourne,Xiamen,Xiamen Airlines,MEL-HGH-XMN,China,NE Asia,China,NE Asia,1,9,2115,2019,8,5315600,Victoria (VIC)
99816,Aug-19,O,Melbourne,Xiamen,Xiamen Airlines,MEL-XMN,China,NE Asia,China,NE Asia,0,12,2820,2019,8,5315600,Victoria (VIC)
99817,Aug-19,O,Melbourne,Xi'an,Hainan Airlines,MEL-XIY,China,NE Asia,China,NE Asia,0,9,2620,2019,8,5315600,Victoria (VIC)
99818,Aug-19,O,Perth,Auckland,Air New Zealand,PER-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,32,9151,2019,8,2143491,Western Australia (WA)
99819,Aug-19,O,Perth,Bangkok,Thai Airways International,PER-BKK,Thailand,SE Asia,Thailand,SE Asia,0,31,9114,2019,8,2143491,Western Australia (WA)
99820,Aug-19,O,Perth,Denpasar,Batik Air Indonesia,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,31,5580,2019,8,2143491,Western Australia (WA)
99821,Aug-19,O,Perth,Denpasar,Garuda Indonesia,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,31,5200,2019,8,2143491,Western Australia (WA)
99822,Aug-19,O,Perth,Denpasar,Indonesia AirAsia,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,93,16740,2019,8,2143491,Western Australia (WA)
99823,Aug-19,O,Perth,Denpasar,Jetstar,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,63,11718,2019,8,2143491,Western Australia (WA)
99824,Aug-19,O,Perth,Denpasar,Jetstar,PER-DPS-SIN,Indonesia,SE Asia,Singapore,SE Asia,0,30,5580,2019,8,2143491,Western Australia (WA)
99825,Aug-19,O,Perth,Doha,Qatar Airways,PER-DOH,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,8,2143491,Western Australia (WA)
99826,Aug-19,O,Perth,Dubai,Emirates,PER-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15259,2019,8,2143491,Western Australia (WA)
99827,Aug-19,O,Perth,Guangzhou,China Southern Airlines,PER-CAN,China,NE Asia,China,NE Asia,0,17,4558,2019,8,2143491,Western Australia (WA)
99828,Aug-19,O,Perth,Hong Kong,Cathay Pacific Airways,PER-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,41,11190,2019,8,2143491,Western Australia (WA)
99829,Aug-19,O,Perth,Jakarta,Garuda Indonesia,PER-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,18,2916,2019,8,2143491,Western Australia (WA)
99830,Aug-19,O,Perth,Johannesburg,South African Airways,PER-JNB,South Africa,Africa,South Africa,Africa,0,31,7746,2019,8,2143491,Western Australia (WA)
99831,Aug-19,O,Perth,Kota Kinabalu,Malaysia Airlines,PER-BKI,Malaysia,SE Asia,Malaysia,SE Asia,0,5,800,2019,8,2143491,Western Australia (WA)
99832,Aug-19,O,Perth,Kuala Lumpur,AirAsia X,PER-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,31,11687,2019,8,2143491,Western Australia (WA)
99833,Aug-19,O,Perth,Kuala Lumpur,Malaysia Airlines,PER-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,49,11864,2019,8,2143491,Western Australia (WA)
99834,Aug-19,O,Perth,Kuala Lumpur,Malindo Air,PER-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,62,10854,2019,8,2143491,Western Australia (WA)
99835,Aug-19,O,Perth,London,Qantas Airways,MEL-PER-LON,UK,Europe,UK,Europe,0,31,7298,2019,8,2143491,Western Australia (WA)
99836,Aug-19,O,Perth,Mauritius,Air Mauritius,PER-MRU,Mauritius,Africa,Mauritius,Africa,0,8,2184,2019,8,2143491,Western Australia (WA)
99837,Aug-19,O,Perth,Singapore,Jetstar,PER-DPS-SIN,Singapore,SE Asia,Singapore,SE Asia,1,30,5580,2019,8,2143491,Western Australia (WA)
99838,Aug-19,O,Perth,Singapore,Qantas Airways,PER-SIN,Singapore,SE Asia,Singapore,SE Asia,0,31,8286,2019,8,2143491,Western Australia (WA)
99839,Aug-19,O,Perth,Singapore,Scoot Tigerair,PER-SIN,Singapore,SE Asia,Singapore,SE Asia,0,24,7067,2019,8,2143491,Western Australia (WA)
99840,Aug-19,O,Perth,Singapore,Singapore Airlines,PER-SIN,Singapore,SE Asia,Singapore,SE Asia,0,124,38068,2019,8,2143491,Western Australia (WA)
99841,Aug-19,O,Port Hedland,Denpasar,Virgin Australia,PHE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,5,880,2019,8,15044,Western Australia (WA)
99842,Aug-19,O,Sunshine Coast,Auckland,Air New Zealand,MCY-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,17,2755,2019,8,370828,Queensland (QLD)
99843,Aug-19,O,Sydney,Abu Dhabi,Etihad Airways,SYD-AUH,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,25234,2019,8,5184896,New South Wales (NSW)
99844,Aug-19,O,Sydney,Apia,Samoa Airways,SYD-APW,Western Samoa,Islands,Western Samoa,Islands,0,10,1700,2019,8,5184896,New South Wales (NSW)
99845,Aug-19,O,Sydney,Apia,Virgin Australia,SYD-APW,Western Samoa,Islands,Western Samoa,Islands,0,9,1584,2019,8,5184896,New South Wales (NSW)
99846,Aug-19,O,Sydney,Auckland,Air New Zealand,SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,113,30481,2019,8,5184896,New South Wales (NSW)
99847,Aug-19,O,Sydney,Auckland,Jetstar,SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,26,4818,2019,8,5184896,New South Wales (NSW)
99848,Aug-19,O,Sydney,Auckland,LATAM Airlines,SYD-AKL-SCL,New Zealand,New Zealand,Chile,S America,0,31,9300,2019,8,5184896,New South Wales (NSW)
99849,Aug-19,O,Sydney,Auckland,Qantas Airways,SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,149,31577,2019,8,5184896,New South Wales (NSW)
99850,Aug-19,O,Sydney,Auckland,Virgin Australia,SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,61,10736,2019,8,5184896,New South Wales (NSW)
99851,Aug-19,O,Sydney,Bangkok,Qantas Airways,SYD-BKK,Thailand,SE Asia,Thailand,SE Asia,0,31,8835,2019,8,5184896,New South Wales (NSW)
99852,Aug-19,O,Sydney,Bangkok,Thai Airways International,SYD-BKK,Thailand,SE Asia,Thailand,SE Asia,0,31,11625,2019,8,5184896,New South Wales (NSW)
99853,Aug-19,O,Sydney,Beijing,Air China,SYD-BJS,China,NE Asia,China,NE Asia,0,29,8410,2019,8,5184896,New South Wales (NSW)
99854,Aug-19,O,Sydney,Beijing,China Eastern Airlines,SYD-HGH-BJS,China,NE Asia,China,NE Asia,1,14,3220,2019,8,5184896,New South Wales (NSW)
99855,Aug-19,O,Sydney,Beijing,China Eastern Airlines,SYD-NKG-BJS,China,NE Asia,China,NE Asia,1,14,3220,2019,8,5184896,New South Wales (NSW)
99856,Aug-19,O,Sydney,Beijing,Qantas Airways,SYD-BJS,China,NE Asia,China,NE Asia,0,22,5609,2019,8,5184896,New South Wales (NSW)
99857,Aug-19,O,Sydney,Changsha,Hainan Airlines,SYD-CSX,China,NE Asia,China,NE Asia,0,5,1448,2019,8,5184896,New South Wales (NSW)
99858,Aug-19,O,Sydney,Chengdu,Air China,SYD-CTU,China,NE Asia,China,NE Asia,0,13,3315,2019,8,5184896,New South Wales (NSW)
99859,Aug-19,O,Sydney,Chongqing,Sichuan Airlines,SYD-CKG,China,NE Asia,China,NE Asia,0,8,2192,2019,8,5184896,New South Wales (NSW)
99860,Aug-19,O,Sydney,Christchurch,Air New Zealand,SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,45,8621,2019,8,5184896,New South Wales (NSW)
99861,Aug-19,O,Sydney,Christchurch,Emirates,DXB-SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,31,15996,2019,8,5184896,New South Wales (NSW)
99862,Aug-19,O,Sydney,Christchurch,Jetstar,SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,22,4092,2019,8,5184896,New South Wales (NSW)
99863,Aug-19,O,Sydney,Christchurch,Qantas Airways,SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5392,2019,8,5184896,New South Wales (NSW)
99864,Aug-19,O,Sydney,Dallas,Qantas Airways,SYD-DFW,USA,N America,USA,N America,0,27,13067,2019,8,5184896,New South Wales (NSW)
99865,Aug-19,O,Sydney,Denpasar,Garuda Indonesia,SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,28,7028,2019,8,5184896,New South Wales (NSW)
99866,Aug-19,O,Sydney,Denpasar,Jetstar,SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,31,10385,2019,8,5184896,New South Wales (NSW)
99867,Aug-19,O,Sydney,Denpasar,Malindo Air,SYD-DPS-KUL,Indonesia,SE Asia,Malaysia,SE Asia,0,17,2790,2019,8,5184896,New South Wales (NSW)
99868,Aug-19,O,Sydney,Denpasar,Qantas Airways,SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,31,8162,2019,8,5184896,New South Wales (NSW)
99869,Aug-19,O,Sydney,Denpasar,Virgin Australia,SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,44,7744,2019,8,5184896,New South Wales (NSW)
99870,Aug-19,O,Sydney,Doha,Qatar Airways,CBR-SYD-DOH,Qatar,Middle East,Qatar,Middle East,0,31,11098,2019,8,5184896,New South Wales (NSW)
99871,Aug-19,O,Sydney,Doha,Qatar Airways,SYD-DOH,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,8,5184896,New South Wales (NSW)
99872,Aug-19,O,Sydney,Dubai,Emirates,CHC-SYD-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15996,2019,8,5184896,New South Wales (NSW)
99873,Aug-19,O,Sydney,Dubai,Emirates,SYD-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,26172,2019,8,5184896,New South Wales (NSW)
99874,Aug-19,O,Sydney,Fuzhou,Xiamen Airlines,SYD-FOC,China,NE Asia,China,NE Asia,0,12,2832,2019,8,5184896,New South Wales (NSW)
99875,Aug-19,O,Sydney,Guangzhou,China Southern Airlines,SYD-CAN,China,NE Asia,China,NE Asia,0,50,14150,2019,8,5184896,New South Wales (NSW)
99876,Aug-19,O,Sydney,Haikou,Hainan Airlines,SYD-HAK,China,NE Asia,China,NE Asia,0,9,2602,2019,8,5184896,New South Wales (NSW)
99877,Aug-19,O,Sydney,Hangzhou,China Eastern Airlines,SYD-HGH-BJS,China,NE Asia,China,NE Asia,0,14,3220,2019,8,5184896,New South Wales (NSW)
99878,Aug-19,O,Sydney,Hanoi,Vietnam Airlines,SYD-HAN,Vietnam,SE Asia,Vietnam,SE Asia,0,13,3562,2019,8,5184896,New South Wales (NSW)
99879,Aug-19,O,Sydney,Ho Chi Minh City,Jetstar,SYD-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,13,4355,2019,8,5184896,New South Wales (NSW)
99880,Aug-19,O,Sydney,Ho Chi Minh City,Vietnam Airlines,SYD-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,29,7946,2019,8,5184896,New South Wales (NSW)
99881,Aug-19,O,Sydney,Hong Kong,Cathay Pacific Airways,SYD-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,118,36419,2019,8,5184896,New South Wales (NSW)
99882,Aug-19,O,Sydney,Hong Kong,Qantas Airways,SYD-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,61,15892,2019,8,5184896,New South Wales (NSW)
99883,Aug-19,O,Sydney,Hong Kong,Virgin Australia,SYD-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,8525,2019,8,5184896,New South Wales (NSW)
99884,Aug-19,O,Sydney,Honolulu,Hawaiian Airlines,SYD-HNL,USA,N America,USA,N America,0,27,7479,2019,8,5184896,New South Wales (NSW)
99885,Aug-19,O,Sydney,Honolulu,Jetstar,SYD-HNL,USA,N America,USA,N America,0,23,7705,2019,8,5184896,New South Wales (NSW)
99886,Aug-19,O,Sydney,Honolulu,Qantas Airways,SYD-HNL,USA,N America,USA,N America,0,18,6418,2019,8,5184896,New South Wales (NSW)
99887,Aug-19,O,Sydney,Houston,United Airlines,SYD-IAH,USA,N America,USA,N America,0,17,4284,2019,8,5184896,New South Wales (NSW)
99888,Aug-19,O,Sydney,Jakarta,Garuda Indonesia,SYD-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,19,4450,2019,8,5184896,New South Wales (NSW)
